image,mask,text,label,coord
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0621.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0621.nii.gz,"Extending outward from its origin, the right superior pubic ramus reinforces the pelvic brim and provides structural support to the pelvic organs.",2,"[0.5035,0.3239,0.2465]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0623.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0623.nii.gz,"Contributing to the structure of the pubic arch, the right inferior pubic ramus offers attachment sites for muscles of the perineum.",2,"[0.5362,0.2679,0.6021]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0626.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0626.nii.gz,"The right hip bone provides the acetabulum, enabling the femur to articulate and produce movement in the hip joint.",2,"[0.6038,-0.6858,-0.3402]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0628.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0628.nii.gz,"Composed of the ilium, pubis, and ischium, the right hip bone forms a strong structure.",2,"[0.6298,0.3918,-0.1856]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0629.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0629.nii.gz,"Made up of the ilium, pubis, and ischium, the right hip bone constitutes the right lateral wall of the pelvis.",2,"[0.5035,0.2504,0.2677]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0635.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0635.nii.gz,"In the right hip bone, the iliac part is broad, and its top edge creates the iliac crest, a significant reference point in anatomy.",2,"[0.6282,0.3657,0.2347]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0636.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0636.nii.gz,"Located anteriorly, the pubic portion of the right hip bone contributes to the pubic symphysis, linking the two pubic bones.",2,"[0.4212,0.3751,-0.1568]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0637.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0637.nii.gz,"Positioned posteriorly and inferiorly on the right hip bone, the ischial tuberosity functions as the primary weight-bearing structure during sitting.",2,"[0.5629,0.2621,0.3094]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0639.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0639.nii.gz,"On the lateral side of the right hip bone, the acetabulum is a deep socket that joins with the femoral head to create the hip joint.",2,"[0.6778,0.4616,0.2646]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0644.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0644.nii.gz,"The acetabulum of the right hip bone is constructed from the ilium, pubis, and ischium, presenting a complex anatomical configuration.",2,"[0.5095,0.292,0.2883]"
/disk/SYZ/Pelvicdata/right_hip/source/right_hip_s0646.nii.gz,/disk/SYZ/Pelvicdata/right_hip/label/right_hip_s0646.nii.gz,"ontributing to the pelvic cavity wall, the medial surface of the right hip bone is smooth and provides support for the pelvic organs.",2,"[0.5582,0.2856,0.4504]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0010.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0010.nii.gz,"Next are five sacral vertebrae fused into one single bone called the sacrum, which articulates on each side with a pelvic bone and is a component of the pelvic wall.",0,"[0.1372,0.1129,0.3819]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0011.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0011.nii.gz,The sacrum is a single bone that represents the five fused sacral vertebrae.,0,"[0.1163,0.2211,0.2087]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0012.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0012.nii.gz,"It is triangular in shape with the apex pointed inferiorly, and is curved so that it has a concave anterior surface and a correspondingly convex posterior surface.",0,"[0.114,0.1447,0.3141]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0014.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0014.nii.gz,It articulates above with vertebra L5 and below with the coccyx.,0,"[0.1897,0.2053,0.0707]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0015.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0015.nii.gz,"It has two large L-shaped facets, one on each lateral surface, for articulation with the pelvic bones.",0,"[0.1651,0.0979,0.1222]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0016.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0016.nii.gz,"Two prominent L-shaped facetal surfaces, located symmetrically on each side, facilitate connection with the pelvis.",0,"[0.1051,0.1192,-0.009]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0019.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0019.nii.gz,"The posterior surface of the sacrum has four pairs of posterior sacral foramina, and the anterior surface has four pairs of anterior sacral foramina for the passage of the posterior and anterior rami, respectively, of S1 to S4 spinal nerves.",0,"[0.1961,0.1529,0.282]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0022.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0022.nii.gz,The posterior wall of the vertebral canal may be incomplete near the inferior end of the sacrum.,0,"[0.0804,0.1631,0.2907]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0024.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0024.nii.gz,"The sacrum, which has the appearance of an inverted triangle, is formed by the fusion of the five sacral vertebrae.",0,"[0.1546,0.2016,-0.46]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0028.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0028.nii.gz,"The base of the sacrum articulates with vertebra L5, and its apex articulates with the coccyx.",0,"[0.0477,0.1274,0.2499]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0030.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0030.nii.gz,Each of the lateral surfaces of the bone bears a large L-shaped facet for articulation with the ilium of the pelvic bone.,0,"[0.1114,0.1884,0.287]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0031.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0031.nii.gz,Posterior to the facet is a large roughened area for the attachment of ligaments that support the sacro-iliac joint.,0,"[0.1619,0.1661,0.2504]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0034.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0034.nii.gz,The superior surface of the sacrum is characterized by the superior aspect of the body of vertebra SI and is flanked on each side by an expanded wing-like transverse process termed the ala.,0,"[0.0651,0.1733,0.3049]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0038.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0038.nii.gz,The anterior edge of the vertebral body projects forward as the promontory.,0,"[0.2046,0.1471,0.2208]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0040.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0040.nii.gz,The anterior surface of the sacrum is concave; the posterior surface is convex.,0,"[0.1214,0.187,0.3429]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0042.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0042.nii.gz,"Because the transverse processes of adjacent sacral vertebrae fuse lateral to the position of the intervertebral foramina and lateral to the bifurcation of spinal nerves into posterior and anterior rami, the posterior and anterior rami of spinal nerves S1 to S4 emerge from the sacrum through separate foramina.",0,"[0.1471,0.164,0.3037]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0045.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0045.nii.gz,"There are four pairs of anterior sacral foramina on the anterior surface of the sacrum for anterior rami, and four pairs of posterior sacral foramina on the posterior surface for the posterior rami.",0,"[0.1055,0.1373,0.3174]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0049.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0049.nii.gz,The sacral canal is a continuation of the vertebral canal that terminates as the sacral hiatus.,0,"[0.175,0.1306,0.3105]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0052.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0052.nii.gz,The sacrum is formed by the fusion of five sacral vertebrae and has an inverted triangular shape,0,"[0.1301,0.1509,0.3585]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0053.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0053.nii.gz,The base of the sacrum is the widest part,0,"[0.2134,0.2564,0.3976]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0054.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0054.nii.gz,The upper surface of the sacral base articulates with the fifth lumbar vertebra,0,"[0.0446,0.194,-0.4437]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0058.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0058.nii.gz,The smooth lateral parts of the sacral base are called the alae of sacrum,0,"[0.1389,0.2484,0.8811]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0059.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0059.nii.gz,The auricular surfaces on the upper lateral parts of the sacrum articulate with the ilium to form the sacroiliac joints,0,"[-0.0002,0.1082,0.2939]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0065.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0065.nii.gz,The lower end of the sacrum is the sacral apex,0,"[0.2059,0.122,0.2616]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0072.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0072.nii.gz,"The pelvic surface of the sacrum is concave, and the dorsal surface is convex",0,"[0.0806,0.1432,0.284]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0075.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0075.nii.gz,The sacral promontory is located on the midline of the pelvic surface,0,"[0.1255,0.1209,0.2416]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0076.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0076.nii.gz,"There are two rows of sacral foramina on the pelvic surface, with four on each side",0,"[0.1182,0.2018,0.3148]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0077.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0077.nii.gz,"The dorsal surface of the sacrum is rough, with a median sacral crest in the middle",0,"[0.2612,0.163,0.148]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0078.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0078.nii.gz,The median sacral crest is formed by the fusion of the spinous processes of the first four sacral vertebrae,0,"[0.1839,0.119,-0.5895]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0086.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0086.nii.gz,There are intermediate sacral crests on both sides of the dorsal surface,0,"[0.197,0.1887,0.2807]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0089.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0089.nii.gz,The lateral sacral crests are located on the outer sides of the dorsal surface,0,"[0.0811,0.1397,0.3525]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0090.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0090.nii.gz,There are four pairs of posterior sacral foramina on the dorsal surface,0,"[0.2275,0.1671,0.2575]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0091.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0091.nii.gz,"The sacral canal is located inside the sacrum, with the sacral hiatus at its lower end",0,"[0.1962,0.1407,0.3776]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0095.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0095.nii.gz,The sacral cornua project downward from the sides of the sacral hiatus,0,"[0.1385,0.1966,0.3763]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0096.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0096.nii.gz,The lateral parts of the sacrum are the sacral wings,0,"[0.1611,0.1337,0.0663]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0098.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0098.nii.gz,The lateral articular surfaces of the sacral wings articulate with the ilium to form the sacroiliac joints,0,"[0.1733,0.1695,0.2967]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0104.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0104.nii.gz,The anterior and posterior sacral foramina on the sacrum communicate with the sacral canal,0,"[0.2733,0.0876,0.4031]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0108.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0108.nii.gz,"On axial CT images, the sacrum appears as an inverted triangle with sacral wings extending laterally",0,"[0.184,0.1492,0.303]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0109.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0109.nii.gz,Coronal CT reconstructions show the anteroposterior and transverse diameters of the sacrum,0,"[0.1246,0.1532,0.2635]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0117.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0117.nii.gz,Sagittal CT reconstructions show the anteroposterior and vertical diameters of the sacrum,0,"[0.2357,0.2067,0.0329]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0119.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0119.nii.gz,The sacral canal appears triangular on CT,0,"[0.1579,0.1661,0.0128]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0124.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0124.nii.gz,CT shows the communication between the anterior and posterior sacral foramina and the sacral canal,0,"[0.1768,0.1439,-0.0122]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0133.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0133.nii.gz,The sacrum is located at the base of the spine and forms the posterior wall of the pelvis.,0,"[0.1719,0.1739,0.3745]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0137.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0137.nii.gz,The sacrum is formed by the fusion of five sacral vertebrae and has an inverted triangular shape.,0,"[0.1817,0.1827,0.344]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0139.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0139.nii.gz,The superior end of the sacrum articulates with the fifth lumbar vertebra via the lumbosacral joint.,0,"[0.0957,0.1946,0.2815]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0141.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0141.nii.gz,"The inferior end of the sacrum connects to the coccyx, forming the sacrococcygeal joint.",0,"[0.1219,0.1533,0.2903]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0143.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0143.nii.gz,"The anterior surface of the sacrum is concave and is known as the pelvic surface, facing the pelvic cavity.",0,"[0.0732,0.1551,0.3138]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0145.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0145.nii.gz,"The posterior surface of the sacrum is convex and rough, with multiple bony projections.",0,"[0.1691,0.2425,0.2887]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0147.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0147.nii.gz,The lateral surfaces of the sacrum have auricular surfaces that articulate with the ilium to form the sacroiliac joints.,0,"[0.2475,0.1627,0.3062]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0150.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0150.nii.gz,"The anterior surface of the sacrum has four pairs of anterior sacral foramina, which are exits for the anterior branches of the sacral nerves.",0,"[0.284,0.0887,0.2914]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0151.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0151.nii.gz,"The posterior surface of the sacrum has four pairs of posterior sacral foramina, which are exits for the posterior branches of the sacral nerves.",0,"[0.1396,0.1083,0.1888]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0153.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0153.nii.gz,"The superior end of the sacrum is broad, while the inferior end tapers to form the sacral apex.",0,"[0.1005,0.1907,0.1695]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0157.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0157.nii.gz,"The anterior surface of the sacrum has four transverse lines, which are remnants of the fusion of sacral vertebrae.",0,"[0.2426,0.1173,0.3501]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0158.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0158.nii.gz,"The posterior surface of the sacrum has a median sacral crest, formed by the fusion of spinous processes.",0,"[0.1281,0.137,0.2031]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0161.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0161.nii.gz,"The lateral surfaces of the sacrum have lateral sacral crests, formed by the fusion of transverse processes.",0,"[0.1981,0.1306,0.271]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0163.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0163.nii.gz,"The superior end of the sacrum has a prominent sacral promontory, an important bony landmark.",0,"[0.1538,0.2435,0.4319]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0166.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0166.nii.gz,"The sacrum, together with the ilium, ischium, and pubis, forms the pelvic ring.",0,"[0.0201,0.133,0.3599]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0168.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0168.nii.gz,The sacrum plays a role in weight-bearing and force transmission within the pelvis.,0,"[0.1191,0.1275,0.3064]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0171.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0171.nii.gz,"The anterior surface of the sacrum is smooth, accommodating the anatomical position of pelvic organs.",0,"[0.1919,0.1654,0.8728]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0174.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0174.nii.gz,"The sacrum appears as a high-density structure on CT images, with clear visualization of cortical and cancellous bone.",0,"[0.1597,0.1332,0.2531]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0178.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0178.nii.gz,"Axial CT images show the sacrum in a butterfly shape, with the sacral canal at the center.",0,"[0.2066,0.1592,0.3066]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0179.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0179.nii.gz,Sagittal CT images demonstrate the continuity of the sacrum with the lumbar spine and coccyx.,0,"[0.0987,0.1632,0.7122]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0182.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0182.nii.gz,Coronal CT images show the articular relationship between the sacrum and the ilium.,0,"[0.0954,0.152,0.1486]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0183.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0183.nii.gz,"On CT images, the sacral promontory appears as a prominent bony projection.",0,"[0.1959,0.1746,0.3062]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0188.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0188.nii.gz,3D CT reconstruction clearly shows the overall morphology and bony landmarks of the sacrum.,0,"[0.2343,0.1291,0.3117]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0190.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0190.nii.gz,"On CT images, the sacral apex appears as a gradually narrowing conical structure.",0,"[0.1339,0.1283,0.1366]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0192.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0192.nii.gz,Coronal CT images show the sacroiliac joint space between the sacrum and the ilium.,0,"[0.1958,0.1522,0.3511]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0194.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0194.nii.gz,Sagittal CT images show the concave anterior surface and convex posterior surface of the sacrum.,0,"[0.1918,0.1099,0.2662]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0196.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0196.nii.gz,"On CT images, the overall morphology and bony landmarks of the sacrum are clearly visible.",0,"[0.3248,0.2366,-0.2901]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0204.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0204.nii.gz,Axial CT images show the location and morphology of the anterior and posterior sacral foramina.,0,"[0.1927,0.2116,0.3519]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0206.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0206.nii.gz,"The sacrum is an inverted triangular bone formed by the fusion of five sacral vertebrae (S1-S5), located at the base of the spine.",0,"[0.0372,0.155,0.2746]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0210.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0210.nii.gz,"The base of the sacrum is broad and articulates with the fifth lumbar vertebra (L5) via an intervertebral disc, forming the lumbosacral joint.",0,"[0.0421,0.2595,0.8364]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0212.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0212.nii.gz,"The body of the sacrum is the central triangular portion, composed of cancellous bone internally and dense cortical bone externally.",0,"[0.2302,0.0995,0.3356]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0216.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0216.nii.gz,The apex of the sacrum tapers to articulate with the coccyx via the sacrococcygeal joint.,0,"[0.1235,0.1786,0.2047]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0218.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0218.nii.gz,"There are four pairs of anterior sacral foramina (anterior) and posterior sacral foramina (posterior) on each side, transmitting vessels and nerves.",0,"[0.1631,0.1241,0.2088]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0224.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0224.nii.gz,"The sacrum connects to the hip bones (ilia) via the sacroiliac joints, forming the posterior ring of the pelvis.",0,"[0.2645,0.3784,-0.7013]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0227.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0227.nii.gz,"The sacroiliac joints are auricular-shaped and appear as smooth, low-density joint spaces on CT.",0,"[0.1545,0.1247,0.1941]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0228.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0228.nii.gz,The sacrum has a lumbar-sacral angle (anterior convexity) and sacrococcygeal angle (posterior convexity) for biomechanical adaptation.,0,"[0.1948,0.1896,0.3046]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0235.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0235.nii.gz,"On CT, the sacral cortex appears hyperdense (>1000 HU), while cancellous bone shows a reticular hypodense pattern.",0,"[0.18,0.1048,0.0223]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0238.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0238.nii.gz,"Medical imaging shows that functionally speaking, thconstitutes posterior surface of the sacrum has four pairs of posterior sacral foramina - and the anterior surface has four pairs of anterior sacral foramina for the passage of the posterior and anterior rami - respectively - of s1 to s4 spinal nerves. protecting vital structures such as nerves and blood vessels. is involved in load distribution and shock absorption.",0,"[0.1955,0.1025,0.2165]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0239.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0239.nii.gz,"An important function of next are five sacral vertebrae fused into one single bone called the sacrum, which articulates on each side with a pelvic bone and is a component of the pelvic wall. is to provide stability and mobility.",0,"[0.0971,0.1256,0.299]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0243.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0243.nii.gz,"From an evolutionary perspective, an essential part of the skeletal system, thconstitutes sacrum is a single bone that represents the five fused sacral vertebrae. protecting vital structures such as nerves and blood vessels. demonstrates adaptations for upright posture.",0,"[0.0955,0.1709,0.3443]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0244.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0244.nii.gz,"In human anatomy, structurally, thconstitutesre are four pairs of anterior sacral foramina on the anterior surface of the sacrum for anterior rami - and four pairs of posterior sacral foramina on the posterior surface for the posterior rami. serves as a crucial connection between skeletal components.",0,"[0.0943,0.1851,0.4373]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0248.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0248.nii.gz,"Developmentally, thconstitutes superior surface of the sacrum is characterized by the superior aspect of the body of vertebra si and is flanked on each side by an expanded wing-like transverse process termed the ala. providing structural integrity to the skeletal system. undergoes changes that enhance its structural properties.",0,"[0.1886,0.1565,0.2606]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0250.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0250.nii.gz,Medical imaging shows that thconstitutes posterior surface of the sacrum has four pairs of posterior sacral foramina - and the anterior surface has four pairs of anterior sacral foramina for the passage of the posterior and anterior rami - respectively - of s1 to s4 spinal nerves. providing structural integrity to the skeletal system. is involved in load distribution and shock absorption.,0,"[0.2094,0.2035,0.3317]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0255.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0255.nii.gz,"Muscular attachments to an essential part of the skeletal system, it has two large l-shaped facets - one on each lateral surface - for articulation with the pelvic bones. providing structural integrity to the skeletal system. facilitate coordinated motion and posture maintenance.",0,"[0.1767,0.1442,0.271]"
/disk/SYZ/Pelvicdata/sacrum/source/sacrum_s0257.nii.gz,/disk/SYZ/Pelvicdata/sacrum/label/sacrum_s0257.nii.gz,"Pathological conditions affecting functionally speaking, it has two large l-shaped facets - one on each lateral surface - for articulation with the pelvic bones. offering attachment points for muscles and ligaments. can impact overall mobility and function.",0,"[0.1272,0.1733,0.3107]"
